source_id,shape,source_file,source_sha256,original_filename,landing_url,extractor_support_status,sheet,n_rows,n_cols,title_row_sample,header_row_sample,error
federal_mfs_tax_notes_1_2,Notes or supplementary schedules (taxation revenue detail),raw/federal/federal_mfs_tax_notes_1_2/snapshots/20260724T190604Z/files/4.-note-1-and-2.xlsx,7c17e4df44ab2147f0c04ee5050e7c38ed43e8d00847cb61968e08e5175bf0f6,4.-note-1-and-2.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/e5f442b8-af05-43f2-9b6d-bc9217cf3972/download/4.-note-1-and-2.xlsx,not supported - no extractor; out of scope for this milestone's load,2013-14,27,12,2013-14 Australian Government general government sector - Tax Note 1 - Income Tax,"
ACTUAL
2013-2014
 July
$m | 
ACTUAL
2013-2014
YTD August
$m | 
ACTUAL
2013-2014
YTD September
$m | 
ACTUAL
2013-2014
YTD October
$m | 
ACTUAL
2013-2014
YTD November
$m | 
ACTUAL
2013-2014
YTD December
$m | 
ACTUAL
2013-2014
YTD January
$m | 
ACTUAL
2013-2014
YTD February
$m | 
ACTUAL
2013-2014
YTD ",
federal_mfs_tax_notes_1_2,Notes or supplementary schedules (taxation revenue detail),raw/federal/federal_mfs_tax_notes_1_2/snapshots/20260724T190604Z/files/4.-note-1-and-2.xlsx,7c17e4df44ab2147f0c04ee5050e7c38ed43e8d00847cb61968e08e5175bf0f6,4.-note-1-and-2.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/e5f442b8-af05-43f2-9b6d-bc9217cf3972/download/4.-note-1-and-2.xlsx,not supported - no extractor; out of scope for this milestone's load,2014-15,23,12,2014-15 Australian Government general government sector - Tax Note 1 - Income Tax,"
ACTUAL
2014-2015
 July
$m | 
ACTUAL
2014-2015
YTD August
$m | 
ACTUAL
2014-2015
YTD September
$m | 
ACTUAL
2014-2015
YTD October
$m | 
ACTUAL
2014-2015
YTD November
$m | 
ACTUAL
2014-2015
YTD December
$m | 
ACTUAL
2014-2015
YTD January
$m | 
ACTUAL
2014-2015
YTD February
$m | 
ACTUAL
2014-2015
YTD ",
federal_mfs_tax_notes_1_2,Notes or supplementary schedules (taxation revenue detail),raw/federal/federal_mfs_tax_notes_1_2/snapshots/20260724T190604Z/files/4.-note-1-and-2.xlsx,7c17e4df44ab2147f0c04ee5050e7c38ed43e8d00847cb61968e08e5175bf0f6,4.-note-1-and-2.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/e5f442b8-af05-43f2-9b6d-bc9217cf3972/download/4.-note-1-and-2.xlsx,not supported - no extractor; out of scope for this milestone's load,2015-16,23,12,2015-16 Australian Government general government sector - Tax Note 1 - Income Tax,"
ACTUAL
2015-2016
 July
$m | 
ACTUAL
2015-2016
YTD August
$m | 
ACTUAL
2015-2016
YTD September
$m | 
ACTUAL
2015-2016
YTD October
$m | 
ACTUAL
2015-2016
YTD November
$m | 
ACTUAL
2015-2016
YTD December
$m | 
ACTUAL
2015-2016
YTD January
$m | 
ACTUAL
2015-2016
YTD February
$m | 
ACTUAL
2015-2016
YTD ",
federal_mfs_tax_notes_1_2,Notes or supplementary schedules (taxation revenue detail),raw/federal/federal_mfs_tax_notes_1_2/snapshots/20260724T190604Z/files/4.-note-1-and-2.xlsx,7c17e4df44ab2147f0c04ee5050e7c38ed43e8d00847cb61968e08e5175bf0f6,4.-note-1-and-2.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/e5f442b8-af05-43f2-9b6d-bc9217cf3972/download/4.-note-1-and-2.xlsx,not supported - no extractor; out of scope for this milestone's load,2016-17,23,12,2016-17 Australian Government general government sector - Tax Note 1 - Income Tax,"ACTUAL
2016-2017
July
$m | ACTUAL
2016-2017
YTD August
$m | ACTUAL
2016-2017
YTD September
$m | ACTUAL
2016-2017
YTD October
$m | ACTUAL
2016-2017
YTD November
$m | ACTUAL
2016-2017
YTD December
$m | ACTUAL
2016-2017
YTD January
$m | ACTUAL
2016-2017
YTD February
$m | ACTUAL
2016-2017
YTD March
$m |",
federal_mfs_tax_notes_1_2,Notes or supplementary schedules (taxation revenue detail),raw/federal/federal_mfs_tax_notes_1_2/snapshots/20260724T190604Z/files/4.-note-1-and-2.xlsx,7c17e4df44ab2147f0c04ee5050e7c38ed43e8d00847cb61968e08e5175bf0f6,4.-note-1-and-2.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/e5f442b8-af05-43f2-9b6d-bc9217cf3972/download/4.-note-1-and-2.xlsx,not supported - no extractor; out of scope for this milestone's load,2017-18,23,12,2017-18 Australian Government general government sector - Tax Note 1 - Income Tax,"ACTUAL
2017-2018
July
$m | ACTUAL
2017-2018
YTD August
$m | ACTUAL
2017-2018
YTD September
$m | ACTUAL
2017-2018
YTD October
$m | ACTUAL
2017-2018
YTD November
$m | ACTUAL
2017-2018
YTD December
$m | ACTUAL
2017-2018
YTD January
$m | ACTUAL
2017-2018
YTD February
$m | ACTUAL
2017-2018
YTD March
$m |",
federal_mfs_tax_notes_1_2,Notes or supplementary schedules (taxation revenue detail),raw/federal/federal_mfs_tax_notes_1_2/snapshots/20260724T190604Z/files/4.-note-1-and-2.xlsx,7c17e4df44ab2147f0c04ee5050e7c38ed43e8d00847cb61968e08e5175bf0f6,4.-note-1-and-2.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/e5f442b8-af05-43f2-9b6d-bc9217cf3972/download/4.-note-1-and-2.xlsx,not supported - no extractor; out of scope for this milestone's load,2018-19,23,12,2018-19 Australian Government general government sector - Tax Note 1 - Income Tax,"ACTUAL
2018-2019
July
$m | ACTUAL
2018-2019
YTD August
$m | ACTUAL
2018-2019
YTD September
$m | ACTUAL
2018-2019
YTD October
$m | ACTUAL
2018-2019
YTD November
$m | ACTUAL
2018-2019
YTD December
$m | ACTUAL
2018-2019
YTD January
$m | ACTUAL
2018-2019
YTD February
$m | ACTUAL
2018-2019
YTD March
$m |",
federal_mfs_tax_notes_1_2,Notes or supplementary schedules (taxation revenue detail),raw/federal/federal_mfs_tax_notes_1_2/snapshots/20260724T190604Z/files/4.-note-1-and-2.xlsx,7c17e4df44ab2147f0c04ee5050e7c38ed43e8d00847cb61968e08e5175bf0f6,4.-note-1-and-2.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/e5f442b8-af05-43f2-9b6d-bc9217cf3972/download/4.-note-1-and-2.xlsx,not supported - no extractor; out of scope for this milestone's load,2019-20,23,12,2019-20 Australian Government general government sector - Tax Note 1 - Income Tax,"ACTUAL
2019-2020
July
$m | ACTUAL
2019-2020
YTD August
$m | ACTUAL
2019-2020
YTD September
$m | ACTUAL
2019-2020
YTD October
$m | ACTUAL
2019-2020
YTD November
$m | ACTUAL
2019-2020
YTD December
$m | ACTUAL
2019-2020
YTD January
$m | ACTUAL
2019-2020
YTD February
$m | ACTUAL
2019-2020
YTD March
$m |",
federal_mfs_tax_notes_1_2,Notes or supplementary schedules (taxation revenue detail),raw/federal/federal_mfs_tax_notes_1_2/snapshots/20260724T190604Z/files/4.-note-1-and-2.xlsx,7c17e4df44ab2147f0c04ee5050e7c38ed43e8d00847cb61968e08e5175bf0f6,4.-note-1-and-2.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/e5f442b8-af05-43f2-9b6d-bc9217cf3972/download/4.-note-1-and-2.xlsx,not supported - no extractor; out of scope for this milestone's load,2020-21,23,12,2020-21 Australian Government general government sector - Tax Note 1 - Income Tax,"ACTUAL
2020-2021
July
$m | ACTUAL
2020-2021
YTD August
$m | ACTUAL
2020-2021
YTD September
$m | ACTUAL
2020-2021
YTD October
$m | ACTUAL
2020-2021
YTD November
$m | ACTUAL
2020-2021
YTD December
$m | ACTUAL
2020-2021
YTD January
$m | ACTUAL
2020-2021
YTD February
$m | ACTUAL
2020-2021
YTD March
$m |",
federal_mfs_tax_notes_1_2,Notes or supplementary schedules (taxation revenue detail),raw/federal/federal_mfs_tax_notes_1_2/snapshots/20260724T190604Z/files/4.-note-1-and-2.xlsx,7c17e4df44ab2147f0c04ee5050e7c38ed43e8d00847cb61968e08e5175bf0f6,4.-note-1-and-2.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/e5f442b8-af05-43f2-9b6d-bc9217cf3972/download/4.-note-1-and-2.xlsx,not supported - no extractor; out of scope for this milestone's load,2021-22,24,12,2021-22 Australian Government general government sector - Tax Note 1 - Income Tax,"ACTUAL
2021-2022
July
$m | ACTUAL
2021-2022
YTD August
$m | ACTUAL
2021-2022
YTD September
$m | ACTUAL
2021-2022
YTD October
$m | ACTUAL
2021-2022
YTD November
$m | ACTUAL
2021-2022
YTD December
$m | ACTUAL
2021-2022
YTD January
$m | ACTUAL
2021-2022
YTD February
$m | ACTUAL
2021-2022
YTD March
$m |",
federal_mfs_tax_notes_1_2,Notes or supplementary schedules (taxation revenue detail),raw/federal/federal_mfs_tax_notes_1_2/snapshots/20260724T190604Z/files/4.-note-1-and-2.xlsx,7c17e4df44ab2147f0c04ee5050e7c38ed43e8d00847cb61968e08e5175bf0f6,4.-note-1-and-2.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/e5f442b8-af05-43f2-9b6d-bc9217cf3972/download/4.-note-1-and-2.xlsx,not supported - no extractor; out of scope for this milestone's load,2022-23,23,12,2022-23 Australian Government general government sector - Tax Note 1 - Income Tax,"ACTUAL
2022-2023
July
$m | ACTUAL
2022-2023
YTD August
$m | ACTUAL
2022-2023
YTD September
$m | ACTUAL
2022-2023
YTD October
$m | ACTUAL
2022-2023
YTD November
$m | ACTUAL
2022-2023
YTD December
$m | ACTUAL
2022-2023
YTD January
$m | ACTUAL
2022-2023
YTD February
$m | ACTUAL
2022-2023
YTD March
$m |",
federal_mfs_tax_notes_1_2,Notes or supplementary schedules (taxation revenue detail),raw/federal/federal_mfs_tax_notes_1_2/snapshots/20260724T190604Z/files/4.-note-1-and-2.xlsx,7c17e4df44ab2147f0c04ee5050e7c38ed43e8d00847cb61968e08e5175bf0f6,4.-note-1-and-2.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/e5f442b8-af05-43f2-9b6d-bc9217cf3972/download/4.-note-1-and-2.xlsx,not supported - no extractor; out of scope for this milestone's load,2023-24,23,12,2023-24 Australian Government general government sector - Tax Note 1 - Income Tax,"ACTUAL
2023-2024
July
$m | ACTUAL
2023-2024
YTD August
$m | ACTUAL
2023-2024
YTD September
$m | ACTUAL
2023-2024
YTD October
$m | ACTUAL
2023-2024
YTD November
$m | ACTUAL
2023-2024
YTD December
$m | ACTUAL
2023-2024
YTD January
$m | ACTUAL
2023-2024
YTD February
$m | ACTUAL
2023-2024
YTD March
$m |",
federal_mfs_tax_notes_1_2,Notes or supplementary schedules (taxation revenue detail),raw/federal/federal_mfs_tax_notes_1_2/snapshots/20260724T190604Z/files/4.-note-1-and-2.xlsx,7c17e4df44ab2147f0c04ee5050e7c38ed43e8d00847cb61968e08e5175bf0f6,4.-note-1-and-2.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/e5f442b8-af05-43f2-9b6d-bc9217cf3972/download/4.-note-1-and-2.xlsx,not supported - no extractor; out of scope for this milestone's load,2024-25,23,12,2024-25 Australian Government general government sector - Tax Note 1 - Income Tax,"ACTUAL
2024-2025
July
$m | ACTUAL
2024-2025
YTD August
$m | ACTUAL
2024-2025
YTD September
$m | ACTUAL
2024-2025
YTD October
$m | ACTUAL
2024-2025
YTD November
$m | ACTUAL
2024-2025
YTD December
$m | ACTUAL
2024-2025
YTD January
$m | ACTUAL
2024-2025
YTD February
$m | ACTUAL
2024-2025
YTD March
$m |",
federal_mfs_tax_notes_1_2,Notes or supplementary schedules (taxation revenue detail),raw/federal/federal_mfs_tax_notes_1_2/snapshots/20260724T190604Z/files/4.-note-1-and-2.xlsx,7c17e4df44ab2147f0c04ee5050e7c38ed43e8d00847cb61968e08e5175bf0f6,4.-note-1-and-2.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/e5f442b8-af05-43f2-9b6d-bc9217cf3972/download/4.-note-1-and-2.xlsx,not supported - no extractor; out of scope for this milestone's load,2025-26,23,12,2025-26 Australian Government general government sector - Tax Note 1 - Income Tax,"ACTUAL
2025-2026
July
$m | ACTUAL
2025-2026
YTD August
$m | ACTUAL
2025-2026
YTD September
$m | ACTUAL
2025-2026
YTD October
$m | ACTUAL
2025-2026
YTD November
$m | ACTUAL
2025-2026
YTD December
$m | ACTUAL
2025-2026
YTD January
$m | ACTUAL
2025-2026
YTD February
$m | ACTUAL
2025-2026
YTD March
$m |",
federal_mfs_monthly_profiles,Monthly Profiles,raw/federal/federal_mfs_monthly_profiles/snapshots/20260724T190530Z/files/1.-aggregates-mp.xlsx,729258ecea395230b1f4db5f502c238c80d26dea0324b965c96c36da0a7d47ab,1.-aggregates-mp.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/67519e13-bc0e-4ccc-a09b-520bdf19f8ce/download/1.-aggregates-mp.xlsx,not supported - no extractor; out of scope for this milestone's load,2009-10,10,12,2009-2010 Australian Government general government sector - Aggregates,"AGGREGATES | ACTUAL*
2009-2010
July
$m | ACTUAL*
2009-2010
YTD August
$m | ACTUAL*
2009-2010
YTD September
$m | MYEFO Profile
YTD October 
2009
$m | MYEFO Profile
YTD November  2009
$m | MYEFO Profile
YTD December  2009
$m | MYEFO Profile
YTD January 
2010
$m | MYEFO Profile
YTD February 
2010
$m | ",
federal_mfs_monthly_profiles,Monthly Profiles,raw/federal/federal_mfs_monthly_profiles/snapshots/20260724T190530Z/files/1.-aggregates-mp.xlsx,729258ecea395230b1f4db5f502c238c80d26dea0324b965c96c36da0a7d47ab,1.-aggregates-mp.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/67519e13-bc0e-4ccc-a09b-520bdf19f8ce/download/1.-aggregates-mp.xlsx,not supported - no extractor; out of scope for this milestone's load,2011-12,12,12,2011-2012 Australian Government general government sector - Aggregates,"AGGREGATES | 
ACTUAL*
2011-2012
July
$m | Budget 
Profile
2011-2012
YTD August
$m | Budget
Profile
2011-2012
YTD September
$m | Budget
Profile
2011-2012
YTD October
$m | MYEFO
Profile
2011-2012
YTD November
$m | MYEFO
Profile
2011-2012
YTD December
$m | MYEFO
Profile
2011-2012
YTD January
$m | MYEFO",
federal_mfs_monthly_profiles,Monthly Profiles,raw/federal/federal_mfs_monthly_profiles/snapshots/20260724T190530Z/files/1.-aggregates-mp.xlsx,729258ecea395230b1f4db5f502c238c80d26dea0324b965c96c36da0a7d47ab,1.-aggregates-mp.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/67519e13-bc0e-4ccc-a09b-520bdf19f8ce/download/1.-aggregates-mp.xlsx,not supported - no extractor; out of scope for this milestone's load,2010-11,10,12,2010-2011 Australian Government general government sector - Aggregates,"AGGREGATES | 
ACTUAL*
2010-2011
July
$m | 
Budget Profile
2010-2011
YTD August
$m | 
Budget Profile
2010-2011
YTD September
$m | MYEFO 
Profile
2010-2011
YTD October
$m | MYEFO
 Profile
2010-2011
YTD November
$m | MYEFO 
Profile
2010-2011
YTD December
$m | MYEFO 
Profile
2010-2011
YTD January
$m | M",
federal_mfs_monthly_profiles,Monthly Profiles,raw/federal/federal_mfs_monthly_profiles/snapshots/20260724T190530Z/files/1.-aggregates-mp.xlsx,729258ecea395230b1f4db5f502c238c80d26dea0324b965c96c36da0a7d47ab,1.-aggregates-mp.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/67519e13-bc0e-4ccc-a09b-520bdf19f8ce/download/1.-aggregates-mp.xlsx,not supported - no extractor; out of scope for this milestone's load,2012-13,12,12,2012-2013 Australian Government general government sector - Aggregates,"AGGREGATES | 
ACTUAL*
2012-2013
YTD July
$m | Budget
Profile
2012-2013
YTD August
$m | Budget
Profile
2012-2013
YTD September
$m | Budget
Profile
2012-2013
YTD October
$m | MYEFO
Profile
2012-2013
YTD November
$m | MYEFO
Profile
2012-2013
YTD December
$m | MYEFO
Profile
2012-2013
YTD January
$m | MY",
federal_mfs_monthly_profiles,Monthly Profiles,raw/federal/federal_mfs_monthly_profiles/snapshots/20260724T190530Z/files/1.-aggregates-mp.xlsx,729258ecea395230b1f4db5f502c238c80d26dea0324b965c96c36da0a7d47ab,1.-aggregates-mp.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/67519e13-bc0e-4ccc-a09b-520bdf19f8ce/download/1.-aggregates-mp.xlsx,not supported - no extractor; out of scope for this milestone's load,2013-14,13,12,2013-2014 Australian Government general government sector - Aggregates,"AGGREGATES | 
ACTUAL*
2013-2014
July
$m | Budget 
Profile
2013-2014
YTD August
$m | Budget 
Profile
2013-2014
YTD September
$m | Budget  
Profile
2013-2014
YTD October
$m | BUDGET
PROFILE
2013-2014
YTD November
$m | MYEFO
PROFILE
2013-2014
YTD December
$m | MYEFO
PROFILE
2013-2014
YTD January
$m | M",
federal_mfs_monthly_profiles,Monthly Profiles,raw/federal/federal_mfs_monthly_profiles/snapshots/20260724T190530Z/files/1.-aggregates-mp.xlsx,729258ecea395230b1f4db5f502c238c80d26dea0324b965c96c36da0a7d47ab,1.-aggregates-mp.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/67519e13-bc0e-4ccc-a09b-520bdf19f8ce/download/1.-aggregates-mp.xlsx,not supported - no extractor; out of scope for this milestone's load,2014-15,13,12,2014-2015 Australian Government general government sector - Aggregates,"AGGREGATES | 
ACTUAL*
2014-2015
July
$m | Budget 
Profile
2014-2015
YTD August
$m | Budget
 Profile
2014-2015
YTD September
$m | Budget
 Profile
2014-2015
YTD October
$m | Budget 
Profile
2014-2015
YTD November
$m | MYEFO
 PROFILE
2014-2015
YTD December
$m | MYEFO 
PROFILE
2014-2015
YTD January
$m |",
federal_mfs_monthly_profiles,Monthly Profiles,raw/federal/federal_mfs_monthly_profiles/snapshots/20260724T190530Z/files/1.-aggregates-mp.xlsx,729258ecea395230b1f4db5f502c238c80d26dea0324b965c96c36da0a7d47ab,1.-aggregates-mp.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/67519e13-bc0e-4ccc-a09b-520bdf19f8ce/download/1.-aggregates-mp.xlsx,not supported - no extractor; out of scope for this milestone's load,2015-16,13,12,2015-2016 Australian Government general government sector - Aggregates,"AGGREGATES | 
ACTUAL*
2015-2016
July
$m | Budget 
Profile
2015-2016
YTD August
$m | Budget 
Profile
2015-2016
YTD September
$m | Budget 
Profile
2015-2016
YTD October
$m | Budget 
Profile
2015-2016
YTD November
$m | MYEFO 
Profile
2015-2016
YTD December
$m | MYEFO 
Profile
2015-2016
YTD January
$m |",
federal_mfs_monthly_profiles,Monthly Profiles,raw/federal/federal_mfs_monthly_profiles/snapshots/20260724T190530Z/files/1.-aggregates-mp.xlsx,729258ecea395230b1f4db5f502c238c80d26dea0324b965c96c36da0a7d47ab,1.-aggregates-mp.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/67519e13-bc0e-4ccc-a09b-520bdf19f8ce/download/1.-aggregates-mp.xlsx,not supported - no extractor; out of scope for this milestone's load,2016-17,13,12,2016-2017 Australian Government general government sector - Aggregates,"AGGREGATES | ACTUAL*
2016-2017
July
$m | Budget 
Profile
2016-2017
YTD August
$m | Budget 
Profile
2016-2017
YTD September
$m | Budget 
Profile
2016-2017
YTD October
$m | Budget 
Profile
2016-2017
YTD November
$m | MYEFO  
Profile
2016-2017
YTD December
$m | MYEFO 
Profile
2016-2017
YTD January
$m |",
federal_mfs_monthly_profiles,Monthly Profiles,raw/federal/federal_mfs_monthly_profiles/snapshots/20260724T190530Z/files/1.-aggregates-mp.xlsx,729258ecea395230b1f4db5f502c238c80d26dea0324b965c96c36da0a7d47ab,1.-aggregates-mp.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/67519e13-bc0e-4ccc-a09b-520bdf19f8ce/download/1.-aggregates-mp.xlsx,not supported - no extractor; out of scope for this milestone's load,2017-18,13,12,2017-2018 Australian Government general government sector - Aggregates,"AGGREGATES | 
ACTUAL*
2017-2018
July
$m | Budget 
Profile
2017-2018
YTD August
$m | Budget 
Profile
2017-2018
YTD September
$m | Budget 
Profile
2017-2018
YTD October
$m | Budget 
Profile
2017-2018
YTD November
$m | MYEFO 
Profile
2017-2018
YTD December
$m | MYEFO 
Profile
2017-2018
YTD January
$m |",
federal_mfs_monthly_profiles,Monthly Profiles,raw/federal/federal_mfs_monthly_profiles/snapshots/20260724T190530Z/files/1.-aggregates-mp.xlsx,729258ecea395230b1f4db5f502c238c80d26dea0324b965c96c36da0a7d47ab,1.-aggregates-mp.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/67519e13-bc0e-4ccc-a09b-520bdf19f8ce/download/1.-aggregates-mp.xlsx,not supported - no extractor; out of scope for this milestone's load,2018-19,13,12,2018-2019 Australian Government general government sector - Aggregates,"AGGREGATES | 
ACTUAL*
2018-2019
July
$m | 
Budget 
Profile
2018-2019
YTD August
$m | Budget 
Profile
2018-2019
YTD September
$m | 
Budget 
Profile
2018-2019
YTD October
$m | Budget 
Profile
2018-2019
YTD November
$m | MYEFO 
Profile
2018-2019
YTD December
$m | 
MYEFO 
Profile
2018-2019
YTD January
$",
federal_mfs_monthly_profiles,Monthly Profiles,raw/federal/federal_mfs_monthly_profiles/snapshots/20260724T190530Z/files/1.-aggregates-mp.xlsx,729258ecea395230b1f4db5f502c238c80d26dea0324b965c96c36da0a7d47ab,1.-aggregates-mp.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/67519e13-bc0e-4ccc-a09b-520bdf19f8ce/download/1.-aggregates-mp.xlsx,not supported - no extractor; out of scope for this milestone's load,2019-20,13,12,2019-2020 Australian Government general government sector - Aggregates,"AGGREGATES(a) | 
ACTUAL*
2019-2020
July
$m | Budget 
Profile
2019-2020
YTD August
$m | Budget 
Profile
2019-2020
YTD September
$m | Budget 
Profile
2019-2020
YTD October
$m | Budget 
Profile
2019-2020
YTD November
$m | MYEFO 
Profile
2019-2020
YTD December
$m | MYEFO 
Profile
2019-2020
YTD January
$",
federal_mfs_monthly_profiles,Monthly Profiles,raw/federal/federal_mfs_monthly_profiles/snapshots/20260724T190530Z/files/1.-aggregates-mp.xlsx,729258ecea395230b1f4db5f502c238c80d26dea0324b965c96c36da0a7d47ab,1.-aggregates-mp.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/67519e13-bc0e-4ccc-a09b-520bdf19f8ce/download/1.-aggregates-mp.xlsx,not supported - no extractor; out of scope for this milestone's load,2020-21,12,12,2020-2021 Australian Government general government sector - Aggregates,"AGGREGATES | ACTUAL*
2020-2021
July
$b | 
ACTUAL*
2020-2021
YTD August
$b | Budget 
Profile
2020-2021
YTD September
$b | Budget 
Profile
2020-2021
YTD October
$b | Budget 
Profile
2020-2021
YTD November
$b | MYEFO 
Profile
2020-2021
YTD December
$b | MYEFO 
Profile
2020-2021
YTD January
$b | MYEFO 
",
federal_mfs_monthly_profiles,Monthly Profiles,raw/federal/federal_mfs_monthly_profiles/snapshots/20260724T190530Z/files/1.-aggregates-mp.xlsx,729258ecea395230b1f4db5f502c238c80d26dea0324b965c96c36da0a7d47ab,1.-aggregates-mp.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/67519e13-bc0e-4ccc-a09b-520bdf19f8ce/download/1.-aggregates-mp.xlsx,not supported - no extractor; out of scope for this milestone's load,2021-22,12,12,2021-22 Australian Government general government sector - Aggregates,"AGGREGATES | ACTUAL*
2021-2022
July
$b | Budget 
Profile
2021-2022
YTD August
$b | Budget 
Profile
2021-2022
YTD September
$b | Budget 
Profile
2021-2022
YTD October
$b | Budget 
Profile
2021-2022
YTD November
$b | MYEFO 
Profile
2021-2022
YTD December
$b | MYEFO 
Profile
2021-2022
YTD January
$b | ",
federal_mfs_monthly_profiles,Monthly Profiles,raw/federal/federal_mfs_monthly_profiles/snapshots/20260724T190530Z/files/1.-aggregates-mp.xlsx,729258ecea395230b1f4db5f502c238c80d26dea0324b965c96c36da0a7d47ab,1.-aggregates-mp.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/67519e13-bc0e-4ccc-a09b-520bdf19f8ce/download/1.-aggregates-mp.xlsx,not supported - no extractor; out of scope for this milestone's load,2022-23,12,12,2022-23 Australian Government general government sector - Aggregates,"AGGREGATES(a) | ACTUAL*
2022-2023
July
$b | ACTUAL*
2022-2023
YTD August
$b | ACTUAL*
2022-2023
YTD September
$b | ACTUAL*
2022-2023
YTD October
$b | October 
Budget 
Profile
2022-2023
YTD November
$b | October 
Budget 
Profile
2022-2023
YTD December
$b | October 
Budget 
Profile
2022-2023
YTD Janua",
federal_mfs_monthly_profiles,Monthly Profiles,raw/federal/federal_mfs_monthly_profiles/snapshots/20260724T190530Z/files/1.-aggregates-mp.xlsx,729258ecea395230b1f4db5f502c238c80d26dea0324b965c96c36da0a7d47ab,1.-aggregates-mp.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/67519e13-bc0e-4ccc-a09b-520bdf19f8ce/download/1.-aggregates-mp.xlsx,not supported - no extractor; out of scope for this milestone's load,2023-24,12,12,2023-24 Australian Government general government sector - Aggregates,"AGGREGATES(a) | ACTUAL*
2023-2024
July
$b | Budget 
Profile
2023-2024
YTD August
$b | Budget 
Profile
2023-2024
YTD September
$b | Budget 
Profile
2023-2024
YTD October
$b | ACTUAL*
2023-2024
YTD November
$b | ACTUAL*
2023-2024
YTD December
$b | MYEFO 
Profile
2023-2024
YTD January
$b | MYEFO 
Profi",
federal_mfs_monthly_profiles,Monthly Profiles,raw/federal/federal_mfs_monthly_profiles/snapshots/20260724T190530Z/files/1.-aggregates-mp.xlsx,729258ecea395230b1f4db5f502c238c80d26dea0324b965c96c36da0a7d47ab,1.-aggregates-mp.xlsx,https://data.gov.au/data/dataset/2b690e28-8239-48c6-a71d-2658f37d51d7/resource/67519e13-bc0e-4ccc-a09b-520bdf19f8ce/download/1.-aggregates-mp.xlsx,not supported - no extractor; out of scope for this milestone's load,2024-25,12,12,2024-25 Australian Government general government sector - Aggregates,"AGGREGATES(a) | ACTUAL*
2024-2025
July
$b | Budget 
Profile
2024-2025
YTD August
$b | Budget Profile
2024-2025
YTD September
$b | Budget Profile
2024-2025
YTD October
$b | Budget Profile
2024-2025
YTD November
$b | Budget Profile
2024-2025
YTD December
$b | MYEFO Profile
2024-2025
YTD January
$b | M",
